Date,Open,High,Low,Close,Volume,Adj Close
2012-06-21,954.090027,956.48999,950.969971,951.840027,000,951.840027
2012-06-20,958.97998,963.130005,958.880005,960.900024,000,960.900024
2012-06-19,952.090027,956.440002,949.799988,953.929993,000,953.929993
2012-06-18,958.969971,958.969971,951.940002,954.070007,000,954.070007
2012-06-15,932.530029,942.869995,929.969971,941.070007,000,941.070007
2012-06-14,926.559998,926.570007,919.700012,920.530029,000,920.530029
2012-06-13,925.059998,927.880005,922.869995,927.349976,000,927.349976
2012-06-12,919.869995,924.070007,918.469971,922.780029,000,922.780029
2012-06-11,920.570007,925.690002,920.50,925.22998,000,925.22998
2012-06-08,905.690002,906.380005,902.539978,904.47998,000,904.47998
2012-06-07,915.330017,915.330017,908.070007,910.390015,000,910.390015
2012-06-06,900.099976,904.039978,898.869995,903.25,000,903.25
2012-06-05,886.51001,890.690002,881.50,883.340027,000,883.340027
2012-06-04,881.059998,883.099976,879.369995,883.099976,000,883.099976
2012-06-01,902.47998,905.650024,897.900024,897.909973,000,897.909973
2012-05-31,897.380005,905.77002,897.380005,902.109985,000,902.109985
2012-05-30,909.909973,911.099976,906.02002,908.190002,000,908.190002
2012-05-29,924.97998,930.380005,924.01001,930.210022,000,930.210022
2012-05-25,913.380005,920.070007,911.590027,916.280029,000,916.280029
2012-05-24,915.580017,921.469971,914.109985,914.309998,000,914.309998
2012-05-23,920.919983,926.77002,918.429993,922.809998,000,922.809998
2012-05-22,936.169983,941.190002,933.780029,934.080017,000,934.080017
2012-05-21,928.97998,930.280029,924.059998,928.429993,000,928.429993
2012-05-18,923.98999,932.390015,917.830017,931.900024,000,931.900024
2012-05-17,952.469971,955.909973,940.090027,943.47998,000,943.47998
2012-05-16,953.400024,953.809998,943.73999,947.799988,000,947.799988
2012-05-15,973.070007,980.830017,973.070007,978.299988,000,978.299988
2012-05-14,982.440002,983.030029,969.97998,970.530029,000,970.530029
2012-05-11,981.280029,982.52002,975.50,978.119995,000,978.119995
2012-05-10,991.51001,995.50,990.539978,992.969971,000,992.969971
2012-05-09,995.919983,1000.140015,995.059998,997.419983,000,997.419983
2012-05-08,1002.50,1003.659973,995.00,998.640015,000,998.640015
2012-05-07,1001.710022,1003.440002,998.200012,1000.590027,000,1000.590027
2012-05-04,1023.950012,1026.459961,1021.289978,1022.75,000,1022.75
2012-05-03,1026.23999,1029.189941,1024.469971,1029.050049,000,1029.050049
2012-05-02,1025.219971,1028.400024,1023.690002,1024.199951,000,1024.199951
2012-05-01,1012.210022,1012.210022,1012.210022,1012.210022,000,1012.210022
2012-04-30,1006.289978,1012.549988,1005.98999,1012.169983,000,1012.169983
2012-04-27,1004.609985,1004.609985,991.599976,995.940002,000,995.940002
2012-04-26,1000.049988,1001.50,996.169983,1001.070007,000,1001.070007
2012-04-25,998.00,998.340027,993.26001,995.630005,000,995.630005
2012-04-24,987.059998,994.630005,987.059998,993.809998,000,993.809998
2012-04-23,1001.48999,1001.890015,989.190002,989.869995,000,989.869995
2012-04-20,1003.429993,1009.869995,1002.880005,1008.700012,000,1008.700012
2012-04-19,998.159973,1005.440002,996.97998,1004.929993,000,1004.929993
2012-04-18,998.219971,1000.77002,997.070007,998.419983,000,998.419983
2012-04-17,984.799988,986.98999,980.090027,986.650024,000,986.650024
2012-04-16,984.200012,988.690002,984.00,987.880005,000,987.880005
2012-04-13,987.73999,990.369995,987.219971,989.50,000,989.50
2012-04-12,972.159973,976.429993,971.859985,975.599976,000,975.599976
2012-04-11,967.690002,971.780029,967.280029,969.289978,000,969.289978
2012-04-10,980.00,982.02002,977.159973,978.52002,000,978.52002
2012-04-09,988.809998,988.809998,988.799988,988.809998,000,988.809998
2012-04-05,987.679993,992.539978,985.909973,988.789978,000,988.789978
2012-04-04,997.130005,997.130005,997.130005,997.130005,000,997.130005
2012-04-03,990.679993,998.22998,989.619995,996.909973,000,996.909973
2012-04-02,989.619995,990.26001,985.50,990.210022,000,990.210022
2012-03-30,989.48999,994.72998,988.48999,993.73999,000,993.73999
2012-03-29,1002.01001,1003.719971,997.200012,1001.73999,000,1001.73999
2012-03-28,1010.73999,1012.450012,1008.849976,1012.22998,000,1012.22998
2012-03-27,1013.26001,1018.859985,1012.98999,1018.090027,000,1018.090027
2012-03-26,1000.080017,1006.969971,998.25,1000.51001,000,1000.51001
2012-03-23,996.849976,997.400024,992.640015,994.950012,000,994.950012
2012-03-22,1004.700012,1010.109985,1004.700012,1006.369995,000,1006.369995
2012-03-21,1006.669983,1012.570007,1004.48999,1007.109985,000,1007.109985
2012-03-20,1007.609985,1013.919983,1000.330017,1003.929993,000,1003.929993
2012-03-19,1024.569946,1024.569946,1009.429993,1011.26001,000,1011.26001
2012-03-16,1020.320007,1023.469971,1018.919983,1020.619995,000,1020.619995
2012-03-15,1020.619995,1027.030029,1014.98999,1025.300049,000,1025.300049
2012-03-14,1034.52002,1034.52002,1019.929993,1022.48999,000,1022.48999
2012-03-13,1031.459961,1032.030029,1026.920044,1029.290039,000,1029.290039
2012-03-12,1016.72998,1024.50,1013.719971,1023.659973,000,1023.659973
2012-03-09,1014.47998,1017.590027,1011.530029,1014.549988,000,1014.549988
2012-03-08,996.580017,1000.799988,995.580017,1000.539978,000,1000.539978
2012-03-07,989.780029,999.809998,987.400024,989.23999,000,989.23999
2012-03-06,1005.789978,1008.22998,998.159973,999.799988,000,999.799988
2012-03-05,1012.52002,1013.349976,1009.679993,1012.359985,000,1012.359985
2012-03-02,1025.01001,1025.01001,1019.890015,1021.909973,000,1021.909973
2012-03-01,1025.699951,1026.579956,1015.030029,1017.179993,000,1017.179993
2012-02-29,1028.829956,1031.550049,1025.47998,1031.26001,000,1031.26001
2012-02-28,1011.369995,1023.419983,1011.369995,1022.799988,000,1022.799988
2012-02-27,1018.799988,1020.469971,1001.669983,1007.859985,000,1007.859985
2012-02-24,1013.710022,1016.409973,1012.859985,1015.309998,000,1015.309998
2012-02-23,1012.690002,1016.070007,1012.289978,1013.98999,000,1013.98999
2012-02-22,1018.400024,1022.609985,1017.159973,1022.539978,000,1022.539978
2012-02-21,1015.73999,1021.799988,1015.73999,1021.650024,000,1021.650024
2012-02-17,1022.559998,1025.75,1019.820007,1025.300049,000,1025.300049
2012-02-16,1010.960022,1015.609985,1009.73999,1015.070007,000,1015.070007
2012-02-15,1015.840027,1018.51001,1014.849976,1015.900024,000,1015.900024
2012-02-14,991.059998,995.719971,990.469971,994.890015,000,994.890015
2012-02-13,993.099976,993.159973,989.619995,992.409973,000,992.409973
2012-02-10,989.030029,989.76001,984.50,987.400024,000,987.400024
2012-02-09,985.940002,991.76001,985.940002,989.400024,000,989.400024
2012-02-08,983.099976,990.619995,982.98999,990.200012,000,990.200012
2012-02-07,974.73999,978.919983,974.73999,975.849976,000,975.849976
2012-02-06,979.289978,979.289978,970.27002,972.400024,000,972.400024
2012-02-03,973.030029,976.039978,972.039978,973.919983,000,973.919983
2012-02-02,969.169983,973.419983,967.359985,972.869995,000,972.869995
2012-02-01,959.289978,961.419983,955.960022,959.460022,000,959.460022
2012-01-31,954.099976,962.460022,951.640015,960.130005,000,960.130005
2012-01-30,959.049988,959.369995,949.159973,949.619995,000,949.619995
2012-01-27,956.369995,961.23999,956.280029,960.309998,000,960.309998
2012-01-26,950.659973,955.320007,950.289978,954.650024,000,954.650024
2012-01-25,942.289978,942.289978,942.289978,942.289978,000,942.289978
2012-01-24,942.289978,942.289978,942.289978,942.289978,000,942.289978
2012-01-23,942.289978,942.289978,942.289978,942.289978,000,942.289978
2012-01-20,936.830017,942.679993,936.22998,942.359985,000,942.359985
2012-01-19,924.280029,931.070007,923.820007,930.609985,000,930.609985
2012-01-18,918.330017,920.780029,914.659973,919.780029,000,919.780029
2012-01-17,911.619995,919.650024,910.809998,919.190002,000,919.190002
2012-01-13,903.659973,907.330017,903.659973,906.890015,000,906.890015
2012-01-12,907.97998,910.330017,904.150024,905.26001,000,905.26001
2012-01-11,903.700012,909.299988,902.51001,908.950012,000,908.950012
2012-01-10,903.75,908.00,903.609985,904.590027,000,904.590027
2012-01-09,883.880005,903.580017,883.880005,903.030029,000,903.030029
2012-01-06,888.75,893.210022,887.73999,892.080017,000,892.080017
2012-01-05,898.570007,899.900024,897.070007,899.469971,000,899.469971
2012-01-04,896.48999,896.51001,891.590027,893.320007,000,893.320007
2012-01-03,896.039978,899.570007,884.97998,894.580017,000,894.580017
2011-12-30,882.22998,882.890015,879.97998,881.169983,000,881.169983
2011-12-29,872.669983,876.539978,872.590027,876.190002,000,876.190002
2011-12-28,877.450012,879.890015,876.559998,879.429993,000,879.429993
2011-12-27,880.98999,881.00,880.98999,881.00,000,881.00
2011-12-23,877.97998,881.97998,877.190002,881.059998,000,881.059998
2011-12-22,864.72998,869.97998,864.72998,869.72998,000,869.72998
2011-12-21,867.859985,872.059998,866.099976,871.48999,000,871.48999
2011-12-20,863.119995,864.02002,855.77002,858.76001,000,858.76001
2011-12-19,853.909973,863.119995,853.909973,860.960022,000,860.960022
2011-12-16,864.340027,872.900024,862.640015,869.679993,000,869.679993
2011-12-15,861.02002,862.359985,855.72998,860.73999,000,860.73999
2011-12-14,880.030029,882.23999,877.599976,878.330017,000,878.330017
2011-12-13,878.179993,881.580017,877.320007,880.48999,000,880.48999
2011-12-12,895.76001,896.440002,883.73999,887.169983,000,887.169983
2011-12-09,889.51001,891.299988,884.419983,886.039978,000,886.039978
2011-12-08,904.380005,907.719971,902.909973,906.02002,000,906.02002
2011-12-07,904.929993,911.460022,904.380005,911.460022,000,911.460022
2011-12-06,897.580017,899.77002,894.630005,897.190002,000,897.190002
2011-12-05,906.50,910.340027,903.809998,909.460022,000,909.460022
2011-12-02,903.869995,910.820007,903.840027,905.00,000,905.00
2011-12-01,905.929993,906.599976,901.869995,905.590027,000,905.590027
2011-11-30,866.169983,869.50,862.450012,867.940002,000,867.940002
2011-11-29,875.349976,882.609985,875.349976,876.72998,000,876.72998
2011-11-28,867.400024,869.73999,866.97998,869.030029,000,869.030029
2011-11-25,854.780029,857.380005,853.72998,854.219971,000,854.219971
2011-11-23,869.390015,870.179993,865.419983,866.130005,000,866.130005
2011-11-22,875.809998,883.77002,875.299988,882.48999,000,882.48999
2011-11-18,889.349976,895.299988,888.849976,892.00,000,892.00
2011-11-17,903.539978,909.830017,900.75,903.210022,000,903.210022
2011-11-16,909.330017,909.330017,901.219971,908.630005,000,908.630005
2011-11-15,920.590027,922.650024,917.719971,922.02002,000,922.02002
2011-11-14,933.570007,933.570007,928.880005,929.320007,000,929.320007
2011-11-11,918.219971,919.809998,914.609985,917.27002,000,917.27002
2011-11-10,916.070007,917.26001,907.950012,908.280029,000,908.280029
2011-11-09,949.98999,953.330017,949.919983,951.450012,000,951.450012
2011-11-08,941.099976,942.01001,936.640015,937.27002,000,937.27002
2011-11-07,918.140015,934.919983,918.140015,934.919983,000,934.919983
2011-11-04,939.780029,944.539978,918.159973,940.590027,000,940.590027
2011-11-03,930.070007,930.080017,913.659973,918.159973,000,918.159973
2011-11-02,924.719971,945.929993,924.710022,943.880005,000,943.880005
2011-11-01,938.210022,938.210022,928.390015,930.01001,000,930.01001
2011-10-31,946.400024,950.359985,942.780029,948.50,000,948.50
2011-10-28,955.719971,957.419983,951.419983,953.76001,000,953.76001
2011-10-27,931.330017,943.289978,931.330017,943.119995,000,943.119995
2011-10-26,918.890015,925.50,914.359985,924.169983,000,924.169983
2011-10-25,916.98999,922.849976,913.25,922.690002,000,922.690002
2011-10-24,915.929993,918.409973,911.109985,915.390015,000,915.390015
2011-10-21,882.840027,886.849976,880.27002,885.22998,000,885.22998
2011-10-20,886.530029,886.630005,879.400024,885.349976,000,885.349976
2011-10-19,898.030029,903.890015,897.900024,900.119995,000,900.119995
2011-10-18,893.919983,893.929993,881.359985,886.940002,000,886.940002
2011-10-17,913.01001,920.51001,909.539978,919.440002,000,919.440002
2011-10-14,900.280029,908.25,897.51001,904.26001,000,904.26001
2011-10-13,904.299988,908.900024,894.799988,908.900024,000,908.900024
2011-10-12,887.650024,893.049988,882.400024,890.059998,000,890.059998
2011-10-11,889.52002,890.659973,879.869995,885.799988,000,885.799988
2011-10-10,869.700012,874.97998,863.809998,874.109985,000,874.109985
2011-10-07,874.299988,874.299988,864.200012,871.309998,000,871.309998
2011-10-06,844.049988,854.450012,842.119995,854.27002,000,854.27002
2011-10-05,815.099976,815.109985,815.090027,815.109985,000,815.109985
2011-10-04,829.609985,837.419983,810.690002,815.109985,000,815.109985
2011-10-03,837.559998,848.099976,837.52002,840.909973,000,840.909973
2011-09-30,874.859985,879.76001,868.080017,871.859985,000,871.859985
2011-09-29,885.97998,885.98999,885.97998,885.98999,000,885.98999
2011-09-28,885.48999,889.320007,881.289978,886.070007,000,886.070007
2011-09-27,881.369995,892.849976,880.849976,892.52002,000,892.52002
2011-09-26,859.820007,864.429993,842.559998,863.919983,000,863.919983
2011-09-23,868.289978,878.530029,862.320007,872.640015,000,872.640015
2011-09-22,891.090027,893.669983,883.690002,886.73999,000,886.73999
2011-09-21,925.880005,928.039978,915.799988,921.830017,000,921.830017
2011-09-20,924.650024,929.530029,918.650024,929.00,000,929.00
2011-09-19,928.140015,931.710022,920.98999,923.530029,000,923.530029
2011-09-16,949.169983,949.820007,941.469971,941.47998,000,941.47998
2011-09-15,929.25,934.059998,921.23999,933.469971,000,933.469971
2011-09-14,914.23999,928.630005,908.140015,927.530029,000,927.530029
2011-09-13,929.75,929.75,924.309998,924.330017,000,924.330017
2011-09-12,931.880005,931.890015,922.710022,924.330017,000,924.330017
2011-09-09,960.900024,960.900024,954.849976,957.859985,000,957.859985
2011-09-08,958.960022,960.690002,953.219971,960.390015,000,960.390015
2011-09-07,963.789978,967.140015,960.789978,966.77002,000,966.77002
2011-09-06,941.710022,955.590027,935.580017,955.330017,000,955.330017
2011-09-02,985.109985,987.909973,977.219971,978.590027,000,978.590027
2011-09-01,1004.849976,1004.849976,994.590027,996.049988,000,996.049988
2011-08-31,980.929993,992.559998,979.429993,991.890015,000,991.890015
2011-08-30,979.099976,979.099976,972.630005,976.700012,000,976.700012
2011-08-29,967.950012,968.51001,964.080017,964.460022,000,964.460022
2011-08-26,966.880005,966.880005,954.909973,956.830017,000,956.830017
2011-08-25,966.559998,967.549988,961.890015,966.890015,000,966.890015
2011-08-24,964.75,964.76001,953.789978,954.190002,000,954.190002
2011-08-23,953.830017,967.669983,953.830017,967.27002,000,967.27002
2011-08-22,938.179993,954.909973,933.809998,953.840027,000,953.840027
2011-08-19,943.580017,947.919983,936.76001,940.659973,000,940.659973
2011-08-18,969.669983,970.090027,957.75,960.059998,000,960.059998
2011-08-17,974.419983,979.609985,968.27002,972.27002,000,972.27002
2011-08-16,968.869995,968.880005,961.969971,965.789978,000,965.789978
2011-08-15,963.359985,968.950012,963.210022,966.820007,000,966.820007
2011-08-12,952.469971,952.469971,943.669983,946.76001,000,946.76001
2011-08-11,940.98999,948.580017,940.26001,947.179993,000,947.179993
2011-08-10,957.559998,960.869995,947.450012,952.919983,000,952.919983
2011-08-09,921.580017,961.780029,921.580017,923.909973,000,923.909973
2011-08-08,958.359985,978.280029,957.130005,975.429993,000,975.429993
2011-08-05,996.23999,999.669983,987.169983,996.75,000,996.75
2011-08-04,1044.180054,1044.319946,1034.630005,1042.75,000,1042.75
2011-08-03,1045.469971,1047.430054,1043.380005,1045.420044,000,1045.420044
2011-08-02,1068.109985,1070.050049,1062.439941,1063.77002,000,1063.77002
2011-08-01,1065.640015,1072.880005,1065.640015,1067.189941,000,1067.189941
2011-07-29,1065.650024,1065.650024,1057.939941,1061.050049,000,1061.050049
2011-07-28,1054.670044,1065.72998,1054.22998,1065.72998,000,1065.72998
2011-07-27,1062.540039,1063.829956,1059.130005,1060.26001,000,1060.26001
2011-07-26,1061.180054,1063.290039,1059.670044,1062.550049,000,1062.550049
2011-07-25,1049.319946,1051.619995,1047.920044,1051.189941,000,1051.189941
2011-07-22,1051.329956,1057.01001,1051.180054,1056.98999,000,1056.98999
2011-07-21,1034.699951,1041.800049,1034.699951,1036.52002,000,1036.52002
2011-07-20,1029.170044,1034.420044,1027.380005,1033.800049,000,1033.800049
2011-07-19,1021.669983,1028.599976,1015.51001,1028.359985,000,1028.359985
2011-07-18,1026.72998,1027.119995,1018.299988,1021.679993,000,1021.679993
2011-07-15,1026.76001,1026.77002,1026.76001,1026.77002,000,1026.77002
2011-07-14,1028.670044,1028.680054,1028.660034,1028.680054,000,1028.680054
2011-07-13,1025.170044,1029.410034,1023.640015,1028.459961,000,1028.459961
2011-07-12,1028.160034,1029.530029,1018.530029,1020.049988,000,1020.049988
2011-07-11,1051.800049,1051.859985,1042.040039,1043.280029,000,1043.280029
2011-07-08,1057.430054,1057.430054,1055.119995,1057.130005,000,1057.130005
2011-07-07,1046.569946,1046.579956,1046.560059,1046.579956,000,1046.579956
2011-07-06,1048.170044,1048.73999,1045.98999,1046.910034,000,1046.910034
2011-07-05,1051.859985,1053.26001,1051.640015,1052.140015,000,1052.140015
2011-07-01,1039.780029,1039.790039,1039.780029,1039.790039,000,1039.790039
2011-06-30,1041.969971,1042.079956,1038.849976,1039.790039,000,1039.790039
2011-06-29,1025.140015,1026.030029,1023.710022,1024.73999,000,1024.73999
2011-06-28,1018.47998,1020.830017,1017.820007,1019.919983,000,1019.919983
2011-06-27,1020.059998,1020.929993,1018.929993,1019.799988,000,1019.799988
2011-06-24,1028.27002,1030.780029,1027.589966,1030.319946,000,1030.319946
2011-06-23,1012.01001,1015.039978,1011.909973,1013.919983,000,1013.919983
2011-06-22,1016.030029,1016.869995,1013.179993,1014.919983,000,1014.919983
2011-06-21,1016.50,1017.289978,1015.27002,1015.47998,000,1015.47998
2011-06-20,1007.929993,1008.599976,1004.130005,1007.02002,000,1007.02002
2011-06-17,1018.919983,1019.349976,1012.159973,1014.679993,000,1014.679993
2011-06-16,1026.089966,1026.810059,1023.919983,1026.51001,000,1026.51001
2011-06-15,1037.310059,1037.359985,1035.709961,1036.640015,000,1036.640015
2011-06-14,1041.469971,1041.880005,1036.790039,1040.550049,000,1040.550049
2011-06-13,1036.339966,1041.369995,1036.109985,1041.280029,000,1041.280029
2011-06-10,1036.699951,1038.170044,1035.609985,1038.069946,000,1038.069946
2011-06-09,1044.890015,1047.800049,1044.810059,1047.189941,000,1047.189941
2011-06-08,1043.930054,1046.060059,1042.119995,1045.650024,000,1045.650024
2011-06-07,1053.650024,1054.869995,1051.709961,1052.680054,000,1052.680054
2011-06-06,1053.73999,1053.75,1053.73999,1053.75,000,1053.75
2011-06-03,1054.699951,1056.469971,1052.949951,1053.75,000,1053.75
2011-06-02,1063.98999,1064.369995,1062.959961,1063.369995,000,1063.369995
2011-06-01,1079.719971,1082.060059,1077.790039,1078.27002,000,1078.27002
2011-05-31,1073.540039,1080.069946,1073.25,1078.619995,000,1078.619995
2011-05-30,1057.849976,1058.26001,1056.47998,1057.810059,000,1057.810059
2011-05-27,1056.209961,1058.150024,1055.640015,1057.619995,000,1057.619995
2011-05-26,1048.400024,1050.410034,1047.910034,1050.130005,000,1050.130005
2011-05-25,1037.25,1042.219971,1037.25,1042.219971,000,1042.219971
2011-05-24,1040.329956,1041.380005,1039.119995,1040.630005,000,1040.630005
2011-05-23,1034.50,1035.339966,1032.829956,1035.339966,000,1035.339966
2011-05-20,1053.949951,1053.959961,1053.949951,1053.959961,000,1053.959961
2011-05-19,1052.619995,1052.630005,1052.619995,1052.630005,000,1052.630005
2011-05-18,1047.52002,1047.52002,1047.51001,1047.52002,000,1047.52002
2011-05-17,1048.579956,1048.589966,1048.579956,1048.589966,000,1048.589966
2011-05-16,1053.579956,1053.589966,1053.579956,1053.589966,000,1053.589966
2011-05-13,1068.310059,1068.310059,1068.310059,1068.310059,000,1068.310059
2011-05-12,1061.459961,1061.469971,1061.449951,1061.469971,000,1061.469971
2011-05-11,1071.079956,1071.099976,1071.079956,1071.099976,000,1071.099976
2011-05-10,1073.180054,1073.189941,1073.180054,1073.189941,000,1073.189941
2011-05-09,1073.180054,1073.189941,1073.180054,1073.189941,000,1073.189941
2011-05-06,1063.160034,1063.170044,1063.160034,1063.170044,000,1063.170044
2011-05-05,1070.709961,1070.719971,1070.709961,1070.719971,000,1070.719971
2011-05-04,1073.51001,1073.530029,1073.51001,1073.52002,000,1073.52002
2011-05-03,1082.839966,1082.849976,1082.839966,1082.849976,000,1082.849976
2011-05-02,1083.089966,1083.109985,1083.089966,1083.109985,000,1083.109985
2011-04-29,1083.089966,1083.109985,1083.089966,1083.109985,000,1083.109985
2011-04-28,1085.339966,1085.349976,1085.339966,1085.349976,000,1085.349976
2011-04-27,1086.630005,1086.640015,1086.630005,1086.640015,000,1086.640015
2011-04-26,1088.430054,1088.439941,1088.430054,1088.439941,000,1088.439941
2011-04-25,1093.310059,1093.319946,1093.310059,1093.319946,000,1093.319946
2011-04-21,1093.319946,1093.319946,1093.319946,1093.319946,000,1093.319946
2011-04-20,1087.560059,1087.569946,1087.560059,1087.569946,000,1087.569946
2011-04-19,1076.290039,1076.300049,1076.290039,1076.300049,000,1076.300049
2011-04-18,1089.069946,1089.069946,1089.060059,1089.069946,000,1089.069946
2011-04-15,1096.890015,1096.900024,1096.880005,1096.900024,000,1096.900024
2011-04-14,1099.569946,1099.579956,1099.569946,1099.579956,000,1099.579956
2011-04-13,1103.359985,1103.369995,1103.359985,1103.369995,000,1103.369995
2011-04-12,1098.459961,1098.469971,1098.449951,1098.469971,000,1098.469971
2011-04-11,1111.50,1111.52002,1111.50,1111.52002,000,1111.52002
2011-04-08,1118.949951,1118.959961,1118.949951,1118.959961,000,1118.959961
2011-04-07,1114.50,1114.51001,1114.50,1114.51001,000,1114.51001
2011-04-06,1111.199951,1111.219971,1111.199951,1111.219971,000,1111.219971
2011-04-05,1105.640015,1105.650024,1105.640015,1105.650024,000,1105.650024
2011-04-04,1105.640015,1105.650024,1105.640015,1105.650024,000,1105.650024
2011-04-01,1091.069946,1091.079956,1091.069946,1091.079956,000,1091.079956
2011-03-31,1080.699951,1080.709961,1080.699951,1080.709961,000,1080.709961
2011-03-30,1080.630005,1080.640015,1080.630005,1080.640015,000,1080.640015
2011-03-29,1064.949951,1064.959961,1064.949951,1064.959961,000,1064.959961
2011-03-28,1063.02002,1063.030029,1063.02002,1063.030029,000,1063.030029
2011-03-25,1061.77002,1061.780029,1061.77002,1061.780029,000,1061.780029
2011-03-24,1049.810059,1049.810059,1049.810059,1049.810059,000,1049.810059
2011-03-23,1047.449951,1047.459961,1047.439941,1047.459961,000,1047.459961
2011-03-22,1047.48999,1047.50,1047.48999,1047.50,000,1047.50
2011-03-21,1041.589966,1041.609985,1041.589966,1041.609985,000,1041.609985
2011-03-18,1023.390015,1023.400024,1023.390015,1023.400024,000,1023.400024
2011-03-17,1019.700012,1019.710022,1019.700012,1019.710022,000,1019.710022
2011-03-16,1038.800049,1038.819946,1038.800049,1038.819946,000,1038.819946
2011-03-15,1042.52002,1042.52002,1042.52002,1042.52002,000,1042.52002
2011-03-14,1072.97998,1072.98999,1072.97998,1072.98999,000,1072.98999
2011-03-11,1071.77002,1071.780029,1071.77002,1071.780029,000,1071.780029
2011-03-10,1085.699951,1085.709961,1085.699951,1085.709961,000,1085.709961
2011-03-09,1095.849976,1095.859985,1095.849976,1095.859985,000,1095.859985
2011-03-08,1094.060059,1094.069946,1094.060059,1094.069946,000,1094.069946
2011-03-07,1075.650024,1075.660034,1075.650024,1075.660034,000,1075.660034
2011-03-04,1079.77002,1079.780029,1079.77002,1079.780029,000,1079.780029
2011-03-03,1070.439941,1070.449951,1070.439941,1070.449951,000,1070.449951
2011-03-02,1071.27002,1071.27002,1071.27002,1071.27002,000,1071.27002
2011-03-01,1088.530029,1088.540039,1088.530029,1088.540039,000,1088.540039
2011-02-28,1084.640015,1084.660034,1084.640015,1084.660034,000,1084.660034
2011-02-25,1074.449951,1074.459961,1074.449951,1074.459961,000,1074.459961
2011-02-24,1056.050049,1056.060059,1056.050049,1056.060059,000,1056.060059
2011-02-23,1069.540039,1069.550049,1069.540039,1069.550049,000,1069.550049
2011-02-22,1070.72998,1070.72998,1070.72998,1070.72998,000,1070.72998
2011-02-18,1092.390015,1092.390015,1092.390015,1092.390015,000,1092.390015
2011-02-17,1082.800049,1082.810059,1082.800049,1082.810059,000,1082.810059
2011-02-16,1077.22998,1077.23999,1077.22998,1077.23999,000,1077.23999
2011-02-15,1066.189941,1066.199951,1066.189941,1066.199951,000,1066.199951
2011-02-14,1076.77002,1076.780029,1076.76001,1076.780029,000,1076.780029
2011-02-11,1068.579956,1068.579956,1068.579956,1068.579956,000,1068.579956
2011-02-10,1066.22998,1066.22998,1066.22998,1066.22998,000,1066.22998
2011-02-09,1084.939941,1084.949951,1084.939941,1084.949951,000,1084.949951
2011-02-08,1098.849976,1098.859985,1098.849976,1098.859985,000,1098.859985
2011-02-07,1106.410034,1106.410034,1106.410034,1106.410034,000,1106.410034
2011-02-04,1119.560059,1119.569946,1119.560059,1119.569946,000,1119.569946
2011-02-03,1119.560059,1119.569946,1119.560059,1119.569946,000,1119.569946
2011-02-02,1119.560059,1119.569946,1119.560059,1119.569946,000,1119.569946
2011-02-01,1100.910034,1100.920044,1100.910034,1100.920044,000,1100.920044
2011-01-31,1094.369995,1094.369995,1094.359985,1094.369995,000,1094.369995
2011-01-28,1107.890015,1107.900024,1107.890015,1107.900024,000,1107.900024
2011-01-27,1120.640015,1120.650024,1120.630005,1120.650024,000,1120.650024
2011-01-26,1121.380005,1121.400024,1121.380005,1121.400024,000,1121.400024
2011-01-25,1124.22998,1124.23999,1124.22998,1124.23999,000,1124.23999
2011-01-24,1124.640015,1124.650024,1124.640015,1124.650024,000,1124.650024
2011-01-21,1124.920044,1124.930054,1124.920044,1124.930054,000,1124.930054
2011-01-20,1129.77002,1129.780029,1129.77002,1129.780029,000,1129.780029
2011-01-19,1147.439941,1147.449951,1147.439941,1147.449951,000,1147.449951
2011-01-18,1135.630005,1135.640015,1135.630005,1135.640015,000,1135.640015
2011-01-14,1137.27002,1137.280029,1137.27002,1137.280029,000,1137.280029
2011-01-13,1135.51001,1135.52002,1135.51001,1135.52002,000,1135.52002
2011-01-12,1136.040039,1136.050049,1136.040039,1136.050049,000,1136.050049
2011-01-11,1121.599976,1121.599976,1121.599976,1121.599976,000,1121.599976
2011-01-10,1109.189941,1109.199951,1109.189941,1109.199951,000,1109.199951
2011-01-07,1116.619995,1116.619995,1116.619995,1116.619995,000,1116.619995
2011-01-06,1122.670044,1122.680054,1122.670044,1122.680054,000,1122.680054
2011-01-05,1115.780029,1115.780029,1115.780029,1115.780029,000,1115.780029
2011-01-04,1110.819946,1110.829956,1110.819946,1110.829956,000,1110.829956
2011-01-03,1104.079956,1104.079956,1104.079956,1104.079956,000,1104.079956
2010-12-31,1085.47998,1085.48999,1085.47998,1085.48999,000,1085.48999
2010-12-30,1085.660034,1085.680054,1085.660034,1085.680054,000,1085.680054
2010-12-29,1086.099976,1086.109985,1086.099976,1086.109985,000,1086.109985
2010-12-28,1069.199951,1069.209961,1069.199951,1069.209961,000,1069.209961
2010-12-27,1076.959961,1076.969971,1076.959961,1076.969971,000,1076.969971
2010-12-23,1080.849976,1080.859985,1080.849976,1080.859985,000,1080.859985
2010-12-22,1087.670044,1087.680054,1087.670044,1087.680054,000,1087.680054
2010-12-21,1082.52002,1082.530029,1082.52002,1082.530029,000,1082.530029
2010-12-20,1066.26001,1066.27002,1066.26001,1066.27002,000,1066.27002
2010-12-17,1067.910034,1067.920044,1067.900024,1067.920044,000,1067.920044
2010-12-16,1066.579956,1066.579956,1066.579956,1066.579956,000,1066.579956
2010-12-15,1078.410034,1078.410034,1078.410034,1078.410034,000,1078.410034
